IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
getNextPvId(),8131/3,,null,"8131/3 Transitional cell carcinoma, micropapillary",Clinical_Diagnosis_PID,0
getNextPvId(),8120/3,,null,"8120/3 Transitional cell carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9537/0,,null,9537/0 Transitional meningioma,Clinical_Diagnosis_PID,0
getNextPvId(),8102/3,,null,8102/3 Trichilemmocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9105/3,,null,"9105/3 Trophoblastic tumor, epithelioid",Clinical_Diagnosis_PID,0
getNextPvId(),8211/3,,null,8211/3 Tubular adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8001/0,,null,"8001/0 Tumor cells, benign",Clinical_Diagnosis_PID,0
getNextPvId(),8001/3,,null,"8001/3 Tumor cells, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8001/1,,null,"8001/1 Tumor cells, uncertain whether benign or malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8805/3,,null,8805/3 Undifferentiated sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9122/0,,null,9122/0 Venous hemangioma,Clinical_Diagnosis_PID,0
getNextPvId(),8051/3,,null,"8051/3 Verrucous carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8262/3,,null,8262/3 Villous adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8155/3,,null,8155/3 Vipoma,Clinical_Diagnosis_PID,0
getNextPvId(),9761/3,,null,9761/3 Waldenstrom macroglobulinemia,Clinical_Diagnosis_PID,0
getNextPvId(),8561/3,,null,"8561/3 Warthin tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8322/3,,null,8322/3 Water-clear cell adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9071/3,,null,9071/3 Yolk sac tumor,Clinical_Diagnosis_PID,0
getNextPvId(),Z08,,null,Z08 Follow-up examination after treatment for malignant neoplasm,Clinical_Diagnosis_PID,0
getNextPvId(),Z40.0,,null,Z40.0 Prophylactic surgery for risk-factors related to malignant neoplasms,Clinical_Diagnosis_PID,0
getNextPvId(),Z41.1,,null,Z41.1 Other plastic surgery for unacceptable cosmetic appearance,Clinical_Diagnosis_PID,0
getNextPvId(),Z51,,null,"Z51 Non-malignant diagnosis, no history of cancer (Other Medical Care)",Clinical_Diagnosis_PID,0
getNextPvId(),Z85,,null,Z85 Personal history of malignant neoplasm,Clinical_Diagnosis_PID,0
getNextPvId(),8000/6,,null,"8000/6 Neoplasm, metastatic",Clinical_Diagnosis_PID,0
getNextPvId(),,,null,Tumour,2003993,0
getNextPvId(),,,null,Adjacent normal,2003993,0
getNextPvId(),,,null,Clinically normal,2003993,0
getNextPvId(),,,null,Benign,2003993,0
getNextPvId(),,,null,Not Specified,2003993,0
getNextPvId(),,,null,Primary,2003988,0
getNextPvId(),,,null,Metastasis (Secondary),2003988,0
getNextPvId(),,,null,Recurrence,2003988,0
getNextPvId(),,,null,Not Specified,2003988,0
getNextPvId(),,,null,Transformation,2003988,0
getNextPvId(),,,null,Remission,2003988,0
getNextPvId(),,,null,Clinically normal,2003988,0
getNextPvId(),,,null,Alive,2004001,0
getNextPvId(),,,null,Deceased,2004001,0
getNextPvId(),,,null,Unknown,2004001,0
getNextPvId(),,,null,Male,2003989,0
getNextPvId(),,,null,Female,2003989,0
getNextPvId(),,,null,Unknown,2003989,0
